prim_cusip,innet,ln_sales,name
"35958",0,10.25658,"Fuji Xerox Co Ltd"
"41651",0,10.2067,"Hartford Fin Svcs Group Inc"
"79860",0,10.17168,"BellSouth Corp"
"36232",0,10.14002,"GTE Corp"
"25468",0,10.13974,"Walt Disney Co"
"25816",0,10.13753,"American Express Co"
"26353",0,10.1309,"DuPont"
"81988",0,10.09055,"Sharp Electronics Corp"
"66050",0,10.06841,"BankAmerica Corp"
"80685",0,10.03025,"Schlumberger Ltd"
"65379",0,10.02413,"Bank of Tokyo-Mitsubishi Ltd"
"76565",0,10.00789,"Ricoh Corp"
"58933",0,9.999384,"Merck & Co Inc"
"21244",0,9.925484,"Alstom SA"
"37329",0,9.916206,"Georgia-Pacific Corp"
"12665",0,9.907903,"CVS Corp"
"90927",0,9.869517,"United Airlines Inc"
"37833",0,9.868689,"Apple Computer Inc"
"98412",0,9.864175,"Xerox Corp"
"50063",0,9.857821,"KT Corp"
"46353",0,9.854822,"AstraZeneca PLC"
"375",0,9.841399,"ABB Ltd"
"12613",0,9.823686,"CNET Networks Inc"
"86681",1,9.811975,"Sun Microsystems Inc"
"80303",0,9.802205,"Sanwa Bank Ltd"
"05534",0,9.783352,"BCE Inc"
"2824",0,9.78051,"Abbott Laboratories"
"90476",0,9.758197,"Unilever PLC"
"87264",0,9.754523,"TRW Inc"
"87088",0,9.750655,"Swiss Reinsurance Co"
"58013",0,9.749258,"McDonalds System of Australia"
"86679",0,9.744975,"Sun Life Finl Svcs of CA Inc"
"87944",0,9.733089,"Telenor ASA"
"74912",0,9.71782,"Qwest Commun Intl Inc"
"86958",0,9.7053,"Suzuki Corp"
"30954",0,9.680282,"Ameritech Corp"
"27746",0,9.678405,"Eastman Kodak Co"
"66813",0,9.643355,"Northwestern Mutual Life Ins"
"86516",0,9.637407,"Best Buy Co Inc"
"50242",0,9.609251,"L-3 Communications Hldg Inc"
"19387",0,9.608426,"Coles Myer Ltd"
"13104",0,9.594957,"Albertsons Inc"
"25384",0,9.586292,"Digital Equipment Corp"
"96216",0,9.585072,"Weyerhaeuser Co"
"2920",0,9.581417,"Abbey National PLC"
"39944",0,9.561942,"Group Management Corp"
"36476",0,9.535959,"Gap Inc"
"42735",0,9.516214,"Arrow Electronics Inc"
"88250",0,9.502487,"Texas Instruments Inc"
"11041",0,9.48543,"British Aerospace Sys & Equip"
"88320",0,9.47968,"Textron Financial Corp"
"63252",0,9.474139,"Natl Assoc of Sec Dealers"
"78149",0,9.466698,"Bell Canada"
"53807",0,9.458372,"Avnet Inc"
"83237",0,9.456028,"SmithKline Beecham PLC"
"78064",0,9.448186,"Koninklijke KPN NV"
"35955",0,9.437424,"Fuji Bank Ltd"
"87940",0,9.429086,"Telmex"
"27805",0,9.42311,"Eaton Corp"
"46008",0,9.405759,"Intl Net Bdcstg(Sedmet Expl)"
"12683",0,9.370662,"Cable & Wireless PLC"
"69430",0,9.367771,"Pacific Gas & Electric Co"
"83418",0,9.362143,"Solectek Corp"
"67622",0,9.356231,"Office Depot Inc"
"65656",0,9.343034,"Nortel Networks Corp"
"66728",0,9.342772,"Northwest Airlines Corp"
"G7945",0,9.337942,"Seagate Technology Inc"
"74752",0,9.318566,"QUALCOMM Inc"
"50155",0,9.302953,"Kyocera Corp"
"17273",0,9.268647,"Circuit City Stores Inc"
"44485",0,9.260558,"Humana Inc"
"86101",0,9.210541,"STMicroelectronics NV"
"37389",0,9.194008,"Aon Corp"
"12589",0,9.16931,"CMP Media LLC"
"69489",0,9.168372,"Pacific Telesis Group"
"54937",0,9.15006,"BB&T Corp"
"88511",0,9.142244,"Thomson-Leeds Co Inc"
"80660",0,9.124455,"Schering-Plough Corp"
"87971",0,9.113323,"TELUS Corp"
"64057",0,9.108087,"Bank of New York Co Inc,NY"
"65410",0,9.104547,"Nikko Securities Co Ltd"
"81180",0,9.098405,"Seagate Technology Inc"
"18450",0,9.097384,"Clear Channel Commun Inc"
"9158",0,9.088331,"Air Products & Chemicals Inc"
"62952",0,9.075093,"Nabisco Inc"
"87235",0,9.066915,"TDK Corp"
"27864",0,9.052781,"eBay Inc"
"20039",0,9.017617,"ALLTEL Corp"
"77537",0,9.015663,"Rohm & Haas Co"
"58333",0,9.015298,"MeadWestvaco Healthcare"
"10113",0,9.010547,"Boston Scientific Corp"
"81782",0,9.010288,"Seven-Eleven Japan Co Ltd"
"16940",0,9.000209,"China Netcom Grp(HK)Corp Ltd"
"15101",0,8.996082,"Celestica Inc"
"50117",0,8.989832,"Kubota Corp"
"9126",0,8.936537,"Air Liquide SA"
"84474",0,8.933928,"Southwest Airlines Co"
"37411",0,8.917082,"Apache Corp"
"83272",0,8.912069,"Smurfit-Stone Container Corp"
"13637",0,8.904902,"Canadian National Railway Co"
"43850",0,8.897354,"Honeywell-Ind Automation Div"
"77390",0,8.859932,"Rockwell International Corp"
"90011",0,8.851598,"Turkcell Iletisim Hizmetleri"
"91190",0,8.831566,"US Airways Group Inc"
"88059",0,8.829958,"TelBios SpA"
"48783",0,8.829241,"Kellogg Co"
"44330",0,8.825325,"Huazhong University of Science"
"23333",0,8.817298,"DSM NV"
"25587",0,8.811047,"Dixons Group PLC"
"17123",0,8.802823,"Chubb Corp"
"23102",0,8.800867,"Cummins Engine Co Inc"
"22404",0,8.768106,"Cox Communications Inc"
"58505",0,8.765895,"Medtronic Inc"
"71568",0,8.75281,"PerSay Ltd"
"92977",0,8.746531,"Wachovia Corp,Winston-Salem,NC"
"73890",0,8.743315,"PowerGen PLC"
"17133",0,8.731695,"Chunghwa Telecom Co Ltd"
"80658",0,8.713225,"Schering AG"
"76097",0,8.701245,"Research In Motion Ltd"
"57708",0,8.685924,"Mattel Inc"
"70501",0,8.685618,"Pearson PLC"
"74456",0,8.680841,"PINE"
"7903",0,8.673954,"AMD"
"68633",0,8.667153,"ORIX Corp"
"49326",0,8.653646,"Keycorp Ltd"
"35687",0,8.652248,"Freescale Semiconductor Inc"
"85747",0,8.646114,"State Street Corp"
"23918",0,8.641386,"DaVita Inc"
"92780",0,8.631236,"Voyager Expanded Learning LP"
"38238",0,8.619479,"GoodNoise Corp"
"70454",0,8.567376,"PCCW Ltd"
"91820",0,8.560874,"VF Corp"
"25786",0,8.553411,"RR Donnelley & Sons Co"
"74819",0,8.499099,"Quebecor Inc"
"80851",0,8.45834,"Schwans Sales Enterprises Inc"
"52605",0,8.454174,"Lennar Corp"
"45091",0,8.441003,"Ibiz Technology Corp"
"87509",0,8.440787,"TIDCO(India)"
"38480",0,8.419548,"WW Grainger Inc"
"92930",0,8.416333,"WPP Group PLC"
"11132",0,8.409903,"Broadcom Corp"
"93679",0,8.403913,"Blockbuster Inc"
"20846",0,8.393737,"Conseco Inc"
"91300",0,8.391527,"United Stationers Inc"
"42192",0,8.385141,"HealthSouth Corp"
"6848",0,8.381504,"Adelphia Communications Corp"
"18905",0,8.372168,"Clorox Co"
"10947",0,8.366667,"BrightStar Corp"
"62913",0,8.359458,"NIIT Ltd"
"57859",0,8.354322,"Maytag Corp"
"74586",0,8.333282,"Pulse Entertainment Inc"
"52977",0,8.329369,"Lexmark International Group"
"41308",0,8.32203,"Harman International Inds Inc"
"67066",0,8.318464,"NVIDIA Corp"
"38940",0,8.313988,"Graybar Electric Co Inc"
"38222",0,8.312694,"Applied Materials Inc"
"57636",0,8.311054,"MasterCard Inc"
"43575",0,8.300086,"HollyRod Ventures Inc"
"51493",0,8.298265,"LandAmerica Finl Grp Inc"
"65352",0,8.285868,"Niagara Mohawk Power Corp"
"88947",0,8.263168,"Toll Holdings Ltd"
"43284",0,8.255309,"Hilton Hotels Corp"
"41805",0,8.252851,"Hasbro Inc"
"74762",0,8.2378,"Quanta Computer Inc"
"42332",0,8.231089,"OTE SA"
"84842",0,8.227328,"Spherion Corp"
"21935",0,8.212161,"Corning Inc"
"59267",0,8.203578,"Metso Oyj"
"87924",0,8.202233,"TeleDanmark AS"
"86366",0,8.195968,"Stryker Corp"
"93455",0,8.15823,"Warner Music Group Corp"
"91087",0,8.155029,"United Microelectronics Corp"
"87986",0,8.149313,"Temple-Inland Inc"
"36762",0,8.13252,"Gateway Inc"
"74002",0,8.128555,"BearingPoint Inc"
"80004",0,8.117417,"SanDisk Corp"
"93671",0,8.107339,"H&R Block Inc"
"75303",0,8.103528,"Rank Group PLC"
"20034",0,8.101678,"Comerica Inc,Detroit,Michigan"
"65011",0,8.098917,"The New York Times Co"
"85524",0,8.098615,"Starbucks Corp"
"886",0,8.098309,"ADC Telecommunications Inc"
"18451",0,8.096463,"Clear Channel Outdoor Hldg Inc"
"11101",0,8.085535,"British Sky Broadcasting Group"
"71375",0,8.082788,"Performance Management Group"
"73727",0,8.081772,"Portugal Telecom SA"
"78137",0,8.06929,"Bell Microproducts Inc"
"25365",0,8.061828,"Diebold Inc"
"23135",0,8.046688,"Amazon.com Inc"
"44841",0,8.026932,"Hutchison Telecommun Intl Ltd"
"33909",0,8.023411,"Fleetwood Enterprises Inc"
"90699",0,7.99362,"BioTech Medics Inc"
"67010",0,7.992803,"Novo Nordisk A/S"
"30212",0,7.985489,"Expedia Inc"
"98181",0,7.971838,"World Wide Web Workflow SA"
"G5876",0,7.97098,"Marvell Technology Group Ltd"
"48203",0,7.950533,"Juniper Networks Inc"
"14287",0,7.944843,"Carlton Communications PLC"
"67774",0,7.936607,"Barnes & Noble Inc"
"21248",0,7.932649,"Convergys Corp"
"31632",0,7.916805,"Fidelity Natl Finl Inc"
"11662",0,7.898597,"Alaska Airlines Inc"
"78463",0,7.893535,"S1 Corp"
"79546",0,7.88201,"Kurt Salmon Associates Inc"
"32654",0,7.876563,"Analog Devices Inc"
"45990",0,7.871845,"International Game Technology"
"26056",0,7.853029,"Dow Jones & Co Inc"
"63764",0,7.839014,"National Semiconductor Corp"
"44615",0,7.82086,"Huntington Bancshares-Ppty(59)"
"88738",0,7.803099,"Timken Co"
"82491",0,7.755513,"Shooting Star Technology"
"87403",0,7.754349,"Taiwan Semiconductor Mnfr Co"
"84649",0,7.73316,"Spansion Inc"
"60855",0,7.704404,"Molex Inc"
"29355",0,7.704364,"Enova Corp"
"26375",0,7.696106,"American Greetings Corp"
"20440",0,7.677717,"Compaq Taiwan"
"77510",0,7.674703,"Rogers Communications Inc"
"1907",0,7.651901,"AST Research Inc"
"87913",0,7.643388,"Tektronix Inc"
"46284",0,7.639717,"Iron Mountain Inc"
"70432",0,7.63401,"Paychex Inc"
"72510",0,7.629312,"Bay Networks Inc"
"94742",0,7.621197,"Del Webb Corp"
"90613",0,7.614183,"Biomet Inc"
"43147",0,7.613177,"Hill-Rom Co Inc"
"69865",0,7.607838,"Pantone"
"94268",0,7.590975,"Watson Wyatt Worldwide"
"44993",0,7.58049,"IMS Health Inc"
"29442",0,7.568741,"Equifax Inc"
"80865",0,7.555849,"Scientific Atlanta Inc"
"31652",0,7.555367,"Amkor Technology Inc"
"46574",0,7.55518,"Itron Inc"
"45974",0,7.554687,"International Learning Systems"
"24801",0,7.547852,"Deluxe Corp"
"98391",0,7.519551,"Xilinx Inc"
"36233",0,7.489468,"GTE Government Systems Corp"
"87246",0,7.471932,"TIBCO Inc"
"83303",0,7.464571,"Snap-On Inc"
"26483",0,7.454315,"Dun & Bradstreet Corp"
"49513",0,7.408968,"Atmel Corp"
"36354",0,7.405069,"Galileo International Inc"
"98556",0,7.40299,"Yellow Pages Income Fund"
"98970",0,7.394421,"Zions Bancorp,Utah"
"80555",0,7.371371,"Belo Corp"
"96683",0,7.358117,"Whittman-Hart Inc"
"81663",0,7.346504,"Semiconductor Mnfg Intl Corp"
"71404",0,7.337081,"PerkinElmer Inc"
"23768",0,7.335744,"Data General Corp"
"94184",0,7.31302,"Waters Corp"
"26927",0,7.307375,"EWI Inc"
"20714",0,7.275943,"Conexant Systems Inc"
"82632",0,7.239917,"Siemens Solar Industries LP"
"76169",0,7.234671,"Reynolds & Reynolds Co"
"58934",0,7.228004,"Merck-Medco Managed Care Inc"
"4833",0,7.214978,"ACNielsen Corp"
"61174",0,7.203872,"Monster Worldwide Inc"
"82655",0,7.169462,"Sigma-Aldrich Corp"
"88633",0,7.124057,"Ticketmaster"
"44894",0,7.116354,"IDT Corp"
"89623",0,7.109283,"Trimble Navigation Ltd"
"83396",0,7.101909,"SoftQuad International Inc"
"98934",0,7.09016,"Zenith Electronics(LG)"
"60782",0,7.03902,"Modis Inc"
"44248",0,7.037736,"Hovnanian Enterprises Inc"
"52376",0,7.028787,"Lee Enterprises Inc"
"10304",0,7.016193,"Bowne & Co-Bowne Global"
"10330",0,7.006093,"Boyd Gaming Corp"
"24713",0,6.96303,"Deloitte & Touche Consulting"
"98462",0,6.961871,"Yamaha Corp of America(Yamaha)"
"80874",0,6.954356,"Scientific Games Corp"
"96822",0,6.951949,"John Wiley & Sons Inc"
"58943",0,6.944205,"Meredith Corp"
"49446",0,6.941608,"Kiplinger Washington Editors"
"85388",0,6.936423,"Standard Register Co"
"16515",0,6.929517,"Chesapeake Decision Sciences"
"80786",0,6.911256,"School of Information Security"
"69554",0,6.898435,"PageNet"
"74453",0,6.870686,"Proximo Milenio SA"
"17275",0,6.861994,"Cisco Systems Inc"
"05367",0,6.835797,"Avid Technology Inc"
"17038",0,6.824062,"ChoicePoint Inc"
"92342",0,6.80671,"Veridigm Inc"
"68609",0,6.792817,"O'Reilly Automotive Inc"
"87993",0,6.787111,"TeleTech Holdings Inc"
"70422",0,6.781965,"Paxar Corp"
"77852",0,6.77235,"Bell & Howell Co"
"41619",0,6.758261,"Harte-Hanks Inc"
"85768",0,6.733831,"Station Casinos Inc"
"26747",0,6.718706,"DYCAPTEC"
"69793",0,6.701088,"PanAmSat Corp"
"96990",0,6.700433,"Williams Telecomm Group Inc"
"80302",0,6.643706,"Santos Ltd"
"12709",0,6.637242,"Cabot Microelectronics Corp"
"69946",0,6.634573,"PAREXEL International Corp"
"76123",0,6.634042,"Response Biomedical Corp"
"97551",0,6.633745,"WinStar Communications Inc"
"42231",0,6.629017,"Hearst-Argyle Television Inc"
"36357",0,6.608805,"Arthur J Gallagher & Co"
"Y1775",0,6.603738,"Creative Technology Ltd"
"75626",0,6.567024,"Recoton Corp"
"84316",0,6.543303,"Southern Information Systems"
"20934",0,6.528537,"Consolidated Graphics Inc"
"17004",0,6.528434,"Chiron Corp"
"63691",0,6.480195,"National Notary Association"
"79575",0,6.456707,"Salton Inc"
"90940",0,6.448573,"United Artists Theatre Circuit"
"80542",0,6.426202,"Savvis Communications Corp"
"86315",0,6.413998,"Stratus Computer Inc"
"42281",0,6.389224,"Heidelberger Druckmaschinen AG"
"22560",0,6.361368,"Creo Inc"
"87123",0,6.356177,"Sykes Enterprises Inc"
"55472",0,6.34984,"BISYS Group Inc"
"29976",0,6.348361,"Ever-Gotesco"
"76316",0,6.344599,"Richardson Electronics Ltd"
"82651",0,6.342663,"Sierra Wireless Inc"
"37937",0,6.341311,"GlobalNetFinancial.com Inc"
"72749",0,6.329712,"Plantronics Inc"
"35346",0,6.32063,"FranklinCovey Co"
"41078",0,6.311466,"Hanover Direct Inc"
"96919",0,6.299425,"WILLCOM Inc"
"98920",0,6.286737,"Zebra Technologies Corp"
"42068",0,6.247286,"ARM Holdings PLC"
"23156",0,6.242764,"Curtiss Wright Corp"
"17245",0,6.235766,"Cineplex Odeon Corp"
"98475",0,6.233699,"Yangzhou"
"57793",0,6.190848,"MAXIMUS Inc"
"67574",0,6.177878,"Ocwen Financial Corp"
"20547",0,6.159112,"Computer Task Group Inc"
"34544",0,6.129854,"FORE Systems Inc"
"50120",0,6.1257,"Kubotek Corp"
"22405",0,6.099987,"Cox Newspapers Inc"
"68306",0,6.098148,"Ontario Municipal Electricity"
"64805",0,6.084561,"New PHD(Abbott Mead Vickers)"
"63948",0,6.074143,"NDCHealth Corp"
"23426",0,6.073507,"Daktronics Inc"
"59152",0,6.049,"Methode Electronics Inc"
"37228",0,6.045309,"Genicom Corp"
"30228",0,6.043509,"EXUS Networks Inc"
"96181",0,6.004914,"Westwood One Inc"
"22148",0,5.999661,"Costa Cruise Lines"
"71940",0,5.982774,"Photronics Inc"
"86164",0,5.982674,"Stone Group Corp"
"01167",0,5.967676,"Alaska Commun Sys Grp Inc"
"25245",0,5.946431,"Diagnostic Products Corp"
"68234",0,5.94219,"180 Connect Inc"
"79014",0,5.934992,"St Joe Co"
"16965",0,5.930998,"China Internet Corp"
"70214",0,5.898249,"Partsbase.com Inc"
"45765",0,5.89628,"Input/Output Inc"
"20492",0,5.891304,"Computer Network Technology"
"47110",0,5.856664,"Japan Travel Bureau Inc"
"66990",0,5.848933,"Nu Horizons Electronics Corp"
"68826",0,5.842988,"Oshman's Sporting Goods Inc"
"87956",0,5.842556,"Telewest Communications PLC"
"72811",0,5.826451,"Playboy Enterprises Inc"
"30226",0,5.818773,"Extreme Networks Inc"
"59501",0,5.814883,"Microcom Inc"
"32681",0,5.807839,"Analysts Intl Corp"
"67846",0,5.771799,"barnesandnoble.com Inc"
"78174",0,5.770833,"Rural/Metro Corp"
"61748",0,5.754054,"Morgans Hotel Group Co"
"67140",0,5.753804,"Oak Investment Partners"
"36916",0,5.743439,"AnswerThink Consulting Group"
"32839",0,5.725303,"Anchor BanCorp Wisconsin Inc"
"20501",0,5.721596,"Computer Curriculum(Simon)"
"53893",0,5.721092,"Avocent Corp"
"59167",0,5.718491,"Metrodata Electronics PT"
"80862",0,5.684195,"SAIC Inc"
"7768",0,5.679421,"Aeroflex Inc"
"63577",0,5.669195,"National Education Training"
"11679",0,5.653948,"Bruker BioSciences Corp"
"17177",0,5.649453,"CIENA Corp"
"22522",0,5.648457,"Cray Inc"
"21751",0,5.643948,"Copper Mountain Networks Inc"
"45043",0,5.639838,"ID.Safe"
"43785",0,5.637789,"Homestore.com Inc"
"11984",0,5.631867,"Buffalo Wild Wings Inc"
"12501",0,5.628804,"C-COR Inc"
"74111",0,5.61728,"Presstek Inc"
"74295",0,5.614678,"Progressive Asset Management"
"59479",0,5.614649,"Micrel Inc"
"25848",0,5.612686,"Dot Hill Systems Corp"
"88870",0,5.611945,"TiVo Inc"
"87491",0,5.604176,"TALX Corp"
"14450",0,5.570446,"Carrier1 International SA"
"98952",0,5.568715,"Zilog Inc"
"55415",0,5.566905,"Mac-Gray Corp"
"43910",0,5.565734,"Hooper Holmes Inc"
"41316",0,5.554424,"Harmonic Inc"
"37930",0,5.548831,"Global Tele-Systems Ltd"
"64080",0,5.523032,"Nera ASA"
"62889",0,5.494723,"NDS Group PLC"
"16373",0,5.478653,"ChemCal Inc"
"69031",0,5.477045,"Overland Storage Inc"
"75421",0,5.475551,"Raven Industries Inc"
"62986",0,5.459611,"Namco Ltd"
"26788",0,5.453512,"Dynamic Leisure Corp"
"90347",0,5.401799,"Uchida Yoko Co Ltd"
"7948",0,5.38841,"Advanced Logic Research Inc"
"29015",0,5.359426,"eLoyalty Corp"
"74082",0,5.325685,"President Enterprises"
"82047",0,5.317939,"Sharp Systems of America"
"82485",0,5.312403,"Shiva Corp"
"87166",0,5.305328,"SyQuest Technology Inc"
"75045",0,5.303996,"RadiSys Corp"
"78474",0,5.300739,"STB Systems Inc"
"83445",0,5.299317,"Somera Communications Inc"
"36111",0,5.283442,"Furukawa Electric Co Ltd"
"69357",0,5.28171,"PRN Corp"
"68215",0,5.278523,"Omron Corp"
"87538",0,5.276573,"Tandy Corp"
"10317",0,5.27343,"Boxerjam.com"
"48083",0,5.270581,"Joseph A Bank Clothiers Inc"
"01242",0,5.265334,"Acuity Mobile Inc"
"52626",0,5.261207,"Lenox Hill Hospital"
"20787",0,5.259535,"Connectivity Managed Network"
"53945",0,5.256067,"LoJack Corp"
"84723",0,5.239734,"Spartek Inc"
"M2201",0,5.221544,"Ceragon Networks Ltd"
"90338",0,5.211871,"US Robotics Corp"
"75091",0,5.198165,"Rambus Inc"
"56377",0,5.197004,"Mannesmann AG"
"84476",0,5.192579,"Southwest Business Corp"
"81370",0,5.18008,"Securac Corp"
"45071",0,5.175398,"IXIA"
"55446",0,5.170046,"Gift Certificate Co"
"M1534",0,5.169028,"AudioCodes Ltd"
"18047",0,5.166259,"Clariion Advantage Storage"
"62854",0,5.159762,"Myllykoski Oy"
"88972",0,5.15395,"TOM Online Inc"
"75676",0,5.143813,"Red Lion Hotels Corp"
"29674",0,5.080168,"Essex Corp"
"73173",0,5.062088,"PolyGram NV"
"59147",0,5.051208,"MeTec GmbH(Germany)"
"46978",0,5.050484,"Jaco Electronics Inc"
"26852",0,5.046562,"E-House(China)Holdings Ltd"
"19104",0,5.044206,"Cobra Electronics Corp"
"90341",0,5.01816,"USA Mobility Inc"
"86814",0,5.012959,"Superior Consultant Holdings"
"4934",0,5.009161,"Actel Corp"
"92923",0,4.992797,"W-Collect Inc"
"22406",0,4.991874,"Cox Interactive Media Inc"
"16245",0,4.971444,"Chaterjee"
"74428",0,4.966098,"Proxim Corp"
"78484",0,4.941214,"S3 Inc"
"83377",0,4.931433,"Sodak Gaming Inc"
"12715",0,4.918454,"CNN Financial Network"
"69021",0,4.904956,"Outsource Partners Intl Inc"
"57722",0,4.901943,"Mattson Technology Inc"
"86585",0,4.89589,"BET Holdings Inc"
"82521",0,4.865448,"ShoreTel Inc"
"87831",0,4.859719,"TechTeam Global Inc"
"74257",0,4.858424,"Printronix Inc"
"45344",0,4.846476,"Impresse Corp"
"81311",0,4.832887,"Secom Co Ltd"
"23767",0,4.825285,"Dar Al Riyadh Group JSC"
"26930",0,4.813265,"E-Z-EM Inc"
"10690",0,4.780845,"Breakaway Inc"
"87890",0,4.777803,"Telco Systems Inc"
"29664",0,4.7674,"eSpeed Inc"
"88903",0,4.766821,"Todentu Corp"
"92848",0,4.760617,"Vitaminshoppe.com Inc"
"90210",0,4.742216,"II-VI Inc"
"91731",0,4.705414,"USInternetworking Inc"
"55990",0,4.701561,"MagRabbit.com"
"29016",0,4.6946,"Elrick & Lavidge"
"45323",0,4.679609,"InaCom Corp"
"86873",0,4.668765,"Surety Technologies Inc"
"50193",0,4.667309,"LG Semicon(LG Electn/LG Group)"
"21775",0,4.660993,"Coral Corp"
"57887",0,4.655331,"MB Tech Inc"
"26861",0,4.655321,"Emap PLC"
"98385",0,4.648699,"Xcelerate Corp"
"87537",0,4.639639,"Tandem Group PLC"
"55616",0,4.636117,"Mad Catz Interactive Inc"
"29266",0,4.633942,"Energis PLC"
"25385",0,4.621781,"Digital Impact Inc"
"89904",0,4.617929,"TUI AG"
"75865",0,4.61778,"Refac Technology Development"
"60510",0,4.608734,"Mission Pharmacal Co"
"10170",0,4.597854,"Boundless Technologies"
"45092",0,4.594453,"IVI Checkmate Corp"
"45174",0,4.571613,"Ask Jeeves Inc"
"59514",0,4.564817,"MicroTouch Systems Inc"
"75086",0,4.561469,"Rainbow Technologies Inc"
"M8187",0,4.559974,"Radware Ltd"
"58065",0,4.527047,"McGraw-Hill Higher Education"
"73084",0,4.526181,"Points International Ltd"
"76672",0,4.526062,"Rimage Corp"
"27887",0,4.505361,"eCollege.com"
"62545",0,4.498209,"SPH MultiMedia Pte Ltd"
"65476",0,4.453684,"Nissho Electronics Corp"
"52803",0,4.449989,"Autologic Information Intl Inc"
"98141",0,4.438159,"World Access Inc"
"35660",0,4.434844,"Freemarkets Inc"
"55390",0,4.432779,"MTI Technology Corp"
"68554",0,4.427072,"Orascom Telecom Holding SAE"
"71936",0,4.421656,"PhotoNet Japan(Plaza Create)"
"87866",0,4.420033,"Telecom New Zealand Ltd"
"86769",0,4.402442,"Sunrise Technologies Intl Inc"
"11458",0,4.397814,"Brooktrout Inc"
"72365",0,4.397174,"Pioneer Electric Corp"
"03834",0,4.39283,"Aptilon Corp"
"83085",0,4.381289,"SkyMall Inc"
"82990",0,4.378897,"Sipex Corp"
"20671",0,4.378081,"Concurrent Technologies PLC"
"56169",0,4.365986,"Management Network Group Inc"
"85571",0,4.329548,"Startrack Communications Ltd"
"33571",0,4.324265,"Advantage Credit International"
"45190",0,4.315246,"Identix Inc"
"84357",0,4.310463,"Southern Pacific Funding,OR"
"69715",0,4.309644,"PalmSource Inc"
"42923",0,4.292991,"Artisan Components Inc"
"90263",0,4.288485,"UCN Inc"
"89787",0,4.284083,"Truevision Inc"
"84758",0,4.282593,"SpectraLink Corp"
"89406",0,4.282303,"TCL International Holdings Ltd"
"62459",0,4.276721,"Movie Source Pty Ltd"
"89972",0,4.270899,"Tundra Semiconductor Corp"
"10917",0,4.267513,"Bright Ocean Inter-Telecom"
"86268",0,4.267303,"StrataCom Inc(cisco Systems)"
"97476",0,4.26663,"Winner Communications Inc"
"34385",0,4.266307,"Flour City International Inc"
"23810",0,4.248209,"Dataquest(Gartner Group)"
"30266",0,4.230244,"FTP Software Inc"
"65411",0,4.203513,"Niku Corp"
"61690",0,4.199605,"Morgan Creek Productions"
"88954",0,4.191169,"Tollgrade Communications Inc"
"28291",0,4.184703,"8x8 Inc"
"87969",0,4.175786,"Telstra Corp Ltd"
"75574",0,4.1223,"Ready Credit Corp"
"23758",0,4.109988,"Data Action"
"78008",0,4.108132,"Royal Bank of Canada"
"57714",0,4.107623,"Matthews Studio Equipment Grp"
"30151",0,4.094861,"Executive Consultants Inc"
"M7516",0,4.078842,"NUR Macroprinters Ltd"
"51654",0,4.071519,"Lante Corp"
"63486",0,4.055309,"NBA"
"01285",0,4.054702,"Ansa Global Pty Ltd"
"17160",0,4.047812,"Chyron Corp"
"45031",0,4.026012,"I-Storm Inc"
"68632",0,4.026012,"Orkin Exterminating Co Inc"
"14965",0,4.011017,"Cavium Networks Inc"
"75763",0,3.994101,"Redline Commun Group Inc"
"87288",0,3.978616,"TSL Inc"
"53331",0,3.975561,"Autoweb.com Inc"
"80589",0,3.970141,"Scan-Optics Inc"
"64026",0,3.963267,"Neles Automation"
"60650",0,3.910221,"Mitac International Corp"
"80876",0,3.886787,"Sciformix Corp"
"95926",0,3.882615,"Golden Books Family Ent"
"36242",0,3.878114,"GVI Security Solutions Inc"
"74907",0,3.876292,"Quokka Sports Inc"
"53218",0,3.871951,"Lighthouse International"
"97653",0,3.866524,"Wireless Matrix Corp"
"69521",0,3.864113,"PAC Total Solutions Sdn Bhd"
"68381",0,3.832222,"Optelecom-NKF Inc"
"45337",0,3.813395,"Incyte Pharmaceuticals Inc"
"97814",0,3.798787,"Womens Natl Basketball Assn"
"41913",0,3.779565,"Hauppauge Digital Inc"
"49330",0,3.770529,"Keynote Systems Inc"
"98888",0,3.755135,"Zamba Corp"
"01853",0,3.727066,"Alliance Atlantis Commun Inc"
"24358",0,3.725934,"deCode Genetics Inc"
"23391",0,3.657982,"Daiko Denshi Tsushin Ltd"
"89969",0,3.646442,"Tumbleweed Communications Corp"
